,ID,SPEED,FUNCL,LANES,AB_CAPACITY,BA_CAPACITY,COUNT,TIME,ALPHA,BETA,TYPE,IVTT,WalkTime,Existing,Connector
662,1334,30.0,5,2,24000,24000,10770,0.1400689333677292,2.0,4.0,,0.1400689333677292,1.050517000257969,1,
663,1330,30.0,5,2,24000,24000,8730,0.2601301074028015,2.0,4.0,,0.2601301074028015,1.9509758055210114,1,
664,1379,30.0,5,2,24000,24000,8540,0.3174666464328766,2.0,4.0,,0.3174666464328766,2.3809998482465744,1,
665,1335,25.0,6,1,10400,10400,2750,0.28731848001480104,2.0,4.0,,0.28731848001480104,1.7957405000925064,1,
666,1338,30.0,5,2,24000,24000,5270,0.21975690126419067,2.0,4.0,,0.21975690126419067,1.64817675948143,1,
667,1370,25.0,6,1,10400,10400,2300,0.395086133480072,2.0,4.0,,0.39508613348007204,2.46928833425045,1,
668,1369,30.0,5,2,24000,24000,6100,0.3537085950374603,2.0,4.0,,0.3537085950374603,2.6528144627809525,1,
669,1318,25.0,6,1,10400,10400,5560,0.5822513937950134,2.0,4.0,,0.5822513937950134,3.639071211218834,1,
670,1319,25.0,6,1,10400,10400,2200,0.18842409253120423,2.0,4.0,,0.18842409253120423,1.1776505783200264,1,
671,1317,25.0,6,1,10400,10400,2500,0.210412859916687,2.0,4.0,,0.210412859916687,1.3150803744792938,1,
672,1315,25.0,6,1,10400,10400,2000,0.3013720750808716,2.0,4.0,,0.3013720750808716,1.8835754692554474,1,
673,1314,30.0,5,2,24000,24000,6100,0.4806202948093414,2.0,4.0,,0.48062029480934143,3.6046522110700607,1,
674,1320,25.0,6,1,10400,10400,5900,0.1557024300098419,2.0,4.0,,0.1557024300098419,0.973140187561512,1,
675,1316,30.0,5,2,24000,24000,7500,0.1509716510772705,2.0,4.0,,0.1509716510772705,1.1322873830795288,1,
676,1343,30.0,5,2,24000,24000,10000,0.34559282660484314,2.0,4.0,,0.34559282660484314,2.5919461995363235,1,
677,1696,30.0,5,2,24000,24000,4600,0.20828263461589813,2.0,4.0,,0.20828263461589813,1.562119759619236,1,
678,1697,25.0,6,1,10400,10400,600,0.562846577167511,2.0,4.0,,0.562846577167511,3.5177911072969437,1,
679,1690,30.0,5,2,24000,24000,13400,0.2819526493549347,2.0,4.0,,0.2819526493549347,2.11464487016201,1,
680,2328,30.0,5,2,24000,24000,16040,0.725080668926239,2.0,4.0,,0.725080668926239,5.438105016946793,1,
681,1791,30.0,5,2,24000,24000,12200,0.38037532567977905,2.0,4.0,,0.38037532567977905,2.852814942598343,1,
682,1792,25.0,6,1,10400,10400,3670,0.2607009172439575,2.0,4.0,,0.2607009172439575,1.6293807327747345,1,
683,1793,30.0,5,2,24000,24000,10490,0.483367770910263,2.0,4.0,,0.48336777091026306,3.625258281826973,1,
684,1800,25.0,6,1,10400,10400,3300,0.3783433556556702,2.0,4.0,,0.3783433556556702,2.3646459728479385,1,
685,1801,25.0,6,1,10400,10400,2050,0.10265685617923737,2.0,4.0,,0.10265685617923737,0.6416053511202335,1,
686,1802,25.0,6,1,10400,10400,1460,0.4422498822212219,2.0,4.0,,0.4422498822212219,2.764061763882637,1,
687,1820,25.0,6,1,10400,10400,1850,0.1987234890460968,2.0,4.0,,0.1987234890460968,1.242021806538105,1,
688,1819,25.0,6,1,10400,10400,2600,0.6288898944854736,2.0,4.0,,0.6288898944854736,3.93056184053421,1,
689,1799,25.0,6,1,10400,10400,2800,0.6511000156402589,2.0,4.0,,0.6511000156402588,4.069375097751617,1,
690,2326,35.0,2,1,12000,12000,,0.3157913088798523,3.0,4.0,RAMP,0.3157913088798523,2.7631739526987076,1,
691,1686,30.0,4,2,26400,26400,10850,0.40482258796691895,1.5,4.0,,0.40482258796691895,3.036169409751892,1,
692,2329,35.0,2,1,12000,12000,,0.28121135064533775,3.0,4.0,RAMP,0.2812113506453378,2.4605993181467056,1,
693,1687,30.0,5,2,24000,24000,16040,0.041086550801992416,2.0,4.0,,0.041086550801992416,0.3081491310149431,1,
694,2322,65.0,1,3,43200,43200,26600,0.3488699472867525,0.15,4.0,Highways,0.3488699472867526,5.669136643409729,1,
695,2323,30.0,5,2,24000,24000,12560,0.03846944123506546,2.0,4.0,,0.03846944123506546,0.28852080926299095,1,
696,2327,65.0,1,3,43200,43200,39930,0.3315708820636456,0.15,4.0,Highways,0.3315708820636456,5.388026833534241,1,
697,1685,30.0,5,2,24000,24000,12560,0.2002076506614685,2.0,4.0,,0.2002076506614685,1.5015573799610138,1,
698,1683,30.0,5,2,24000,24000,14530,0.34537598490715027,2.0,4.0,,0.34537598490715027,2.590319886803627,1,
699,1682,30.0,5,2,24000,24000,15200,0.2662586569786072,2.0,4.0,,0.2662586569786072,1.9969399273395538,1,
700,2331,35.0,2,1,12000,12000,,0.33663766724722727,3.0,4.0,RAMP,0.33663766724722727,2.9455795884132385,1,
701,2324,35.0,2,1,12000,12000,,0.33516301427568707,3.0,4.0,RAMP,0.33516301427568707,2.932676374912262,1,
702,1684,30.0,4,2,26400,26400,8480,0.37533676624298096,1.5,4.0,,0.37533676624298096,2.815025746822357,1,
703,1658,30.0,5,2,24000,24000,8000,0.3316177427768707,2.0,4.0,,0.3316177427768707,2.4871330708265305,1,
704,1681,25.0,6,1,10400,10400,2600,0.5837903022766113,2.0,4.0,,0.5837903022766113,3.648689389228821,1,
705,1680,30.0,5,2,24000,24000,15750,0.27202704548835754,2.0,4.0,,0.27202704548835754,2.0402028411626816,1,
706,1677,30.0,5,2,24000,24000,17200,0.23328512907028198,2.0,4.0,,0.23328512907028198,1.7496384680271149,1,
707,1678,25.0,6,1,10400,10400,2000,0.6526172161102295,2.0,4.0,,0.6526172161102295,4.078857600688934,1,
708,1676,30.0,5,2,24000,24000,18150,0.264032781124115,2.0,4.0,,0.264032781124115,1.9802458584308624,1,
709,1674,30.0,5,2,24000,24000,19000,0.24831804633140564,2.0,4.0,,0.24831804633140564,1.8623853474855423,1,
710,1679,25.0,6,1,10400,10400,5440,0.43322110176086426,2.0,4.0,,0.43322110176086426,2.7076318860054016,1,
711,1667,25.0,6,1,10400,10400,5000,0.4134644508361816,2.0,4.0,,0.41346445083618166,2.5841528177261353,1,
712,1207,25.0,3,1,12800,12800,18700,1.5943302154541015,2.0,4.0,,1.5943302154541015,9.964563846588135,1,
713,1336,25.0,6,1,10400,10400,5710,0.5878254532814026,2.0,4.0,,0.5878254532814026,3.673909083008766,1,
714,1344,25.0,6,1,10400,10400,2370,0.2431871473789215,2.0,4.0,,0.2431871473789215,1.5199196711182594,1,
715,1340,30.0,5,2,24000,24000,9000,0.3638600707054138,2.0,4.0,,0.3638600707054138,2.7289505302906036,1,
716,1341,30.0,5,2,24000,24000,9000,0.2595772445201874,2.0,4.0,,0.2595772445201874,1.9468293339014053,1,
717,1345,35.0,2,0,0,0,761,0.07276839443615506,3.0,4.0,,0.07276839443615504,0.6367234513163567,0,
718,1347,30.0,5,2,24000,24000,9000,0.24553887546062467,2.0,4.0,,0.2455388754606247,1.8415415659546852,1,
719,1346,30.0,5,2,24000,24000,10800,0.318853497505188,2.0,4.0,,0.318853497505188,2.39140123128891,1,
720,1337,30.0,5,2,24000,24000,9600,0.20976568758487701,2.0,4.0,,0.20976568758487701,1.5732426568865776,1,
721,1339,30.0,5,2,24000,24000,8140,0.20930108428001404,2.0,4.0,,0.20930108428001404,1.5697581321001053,1,
722,1342,30.0,5,2,24000,24000,8300,0.25391530990600586,2.0,4.0,,0.25391530990600586,1.904364824295044,1,
723,1349,25.0,6,1,10400,10400,2000,0.16118540167808534,2.0,4.0,,0.16118540167808532,1.0074087604880333,1,
724,1348,30.0,5,2,24000,24000,9200,0.2804105579853058,2.0,4.0,,0.2804105579853058,2.1030791848897934,1,
725,1206,30.0,5,2,24000,24000,8680,0.33675417304039,2.0,4.0,,0.33675417304039,2.525656297802925,1,
726,1205,30.0,5,2,24000,24000,18890,0.6087560057640076,2.0,4.0,,0.6087560057640076,4.565670043230057,1,
727,1204,30.0,5,2,24000,24000,9230,0.26637715101242065,2.0,4.0,,0.26637715101242065,1.997828632593155,1,
728,3058,35.0,2,1,12000,12000,,0.14772120543888637,3.0,4.0,RAMP,0.14772120543888637,1.2925605475902557,1,
729,3061,35.0,2,1,12000,12000,,0.17049072044236321,3.0,4.0,RAMP,0.1704907204423632,1.491793803870678,1,
730,3065,25.0,3,1,12800,12800,,0.4194223165512085,2.0,4.0,SERVICE ROAD,0.4194223165512085,2.621389478445053,1,
731,3060,25.0,3,1,12800,12800,,0.5395856738090515,2.0,4.0,SERVICE ROAD,0.5395856738090515,3.372410461306572,1,
732,956,30.0,4,2,26400,26400,3000,0.9750632047653198,1.5,4.0,,0.9750632047653198,7.312974035739899,1,
733,935,30.0,5,2,24000,24000,330,0.03731069341301918,2.0,4.0,,0.03731069341301918,0.27983020059764385,1,
734,3072,25.0,3,1,12800,12800,,0.25347248911857606,2.0,4.0,SERVICE ROAD,0.25347248911857606,1.5842030569911003,1,
735,3057,65.0,1,3,43200,43200,7309,0.3977930545806885,0.15,4.0,Highways,0.3977930545806885,6.464137136936188,1,
736,3059,65.0,1,3,43200,43200,7699,0.5300215024214525,0.15,4.0,Highways,0.5300215024214524,8.612849414348602,1,
737,937,30.0,5,2,24000,24000,3000,0.040137242525815964,2.0,4.0,,0.040137242525815964,0.30102931894361973,1,
738,3066,25.0,3,1,12800,12800,,0.28490847945213316,2.0,4.0,SERVICE ROAD,0.28490847945213316,1.7806779965758324,1,
739,3073,35.0,2,1,12000,12000,,0.11465410249573844,3.0,4.0,RAMP,0.11465410249573844,1.0032233968377113,1,
740,3070,35.0,2,1,12000,12000,,0.22717441831316265,3.0,4.0,RAMP,0.22717441831316268,1.9877761602401733,1,
741,3062,30.0,5,2,24000,24000,3000,0.22928369045257568,2.0,4.0,,0.22928369045257568,1.7196276783943176,1,
742,957,30.0,5,2,24000,24000,2030,0.5008610486984253,2.0,4.0,,0.5008610486984253,3.7564578652381897,1,
743,955,30.0,4,2,26400,26400,1600,1.221741795539856,1.5,4.0,,1.221741795539856,9.16306346654892,1,
744,3075,25.0,3,1,12800,12800,,2.1518714904785154,2.0,4.0,SERVICE ROAD,2.1518714904785154,13.449196815490723,1,
745,3074,25.0,3,1,12800,12800,,2.119443082809448,2.0,4.0,SERVICE ROAD,2.119443082809448,13.246519267559052,1,
746,3071,65.0,1,3,43200,43200,7309,0.9887232046860914,0.15,4.0,Highways,0.9887232046860915,16.066752076148987,1,
747,3069,65.0,1,3,43200,43200,7699,0.8492809075575608,0.15,4.0,Highways,0.8492809075575608,13.800814747810364,1,
748,967,25.0,6,1,10400,10400,500,1.2463698863983155,2.0,4.0,,1.2463698863983155,7.789811789989471,1,
749,951,25.0,6,1,10400,10400,440,1.1250774621963502,2.0,4.0,,1.1250774621963502,7.031734138727188,1,
750,961,30.0,4,2,26400,26400,7200,0.5051286816596985,1.5,4.0,,0.5051286816596985,3.7884651124477386,1,
751,962,25.0,6,1,10400,10400,200,1.1840842723846436,2.0,4.0,,1.1840842723846436,7.400526702404022,1,
752,1203,30.0,5,2,24000,24000,20900,0.2972191572189331,2.0,4.0,,0.2972191572189331,2.2291436791419983,1,
753,1171,30.0,5,2,24000,24000,1800,0.15777921676635742,2.0,4.0,,0.15777921676635742,1.1833441257476807,1,
754,1173,25.0,6,1,10400,10400,500,0.28619703054428103,2.0,4.0,,0.28619703054428103,1.7887314409017563,1,
755,1147,25.0,6,1,10400,10400,500,1.8052340984344482,2.0,4.0,,1.8052340984344482,11.282713115215302,1,
756,1149,30.0,5,2,24000,24000,1400,0.8055058121681213,2.0,4.0,,0.8055058121681213,6.04129359126091,1,
757,1146,25.0,6,1,10400,10400,400,1.2202221393585206,2.0,4.0,,1.2202221393585204,7.626388370990753,1,
758,1148,30.0,5,2,24000,24000,1600,1.1972848176956177,2.0,4.0,,1.1972848176956177,8.979636132717133,1,
759,1172,25.0,6,1,10400,10400,190,1.1959277629852296,2.0,4.0,,1.1959277629852294,7.474548518657684,1,
760,1174,25.0,6,1,10400,10400,200,1.1355994462966919,2.0,4.0,,1.1355994462966919,7.097496539354324,1,
761,1177,30.0,5,2,24000,24000,8680,0.42871037125587463,2.0,4.0,,0.42871037125587463,3.2153277844190598,1,
762,1175,30.0,5,2,24000,24000,8700,0.436128705739975,2.0,4.0,,0.436128705739975,3.2709652930498123,1,
763,1176,25.0,6,1,10400,10400,200,0.5411243319511413,2.0,4.0,,0.5411243319511414,3.3820270746946335,1,
764,1178,30.0,5,2,24000,24000,6130,0.5633611679077148,2.0,4.0,,0.5633611679077148,4.225208759307861,1,
765,1179,30.0,5,2,24000,24000,4830,0.4610082805156708,2.0,4.0,,0.4610082805156708,3.457562103867531,1,
766,1161,30.0,5,2,24000,24000,1930,0.7900387644767761,2.0,4.0,,0.7900387644767761,5.925290733575821,1,
767,1162,30.0,5,2,24000,24000,1720,0.945975422859192,2.0,4.0,,0.9459754228591919,7.094815671443939,1,
768,1159,30.0,5,2,24000,24000,2100,0.5782831907272339,2.0,4.0,,0.5782831907272339,4.337123930454254,1,
769,1158,30.0,5,2,24000,24000,1800,0.43060052394866943,2.0,4.0,,0.43060052394866943,3.2295039296150208,1,
770,1160,30.0,5,2,24000,24000,1400,0.6695712804794312,2.0,4.0,,0.6695712804794312,5.021784603595734,1,
771,2499,35.0,2,1,12000,12000,,0.14217549562454224,3.0,4.0,RAMP,0.14217549562454224,1.2440355867147446,1,
772,2496,35.0,2,1,12000,12000,,0.18930842195238387,3.0,4.0,RAMP,0.18930842195238387,1.6564486920833588,1,
773,3046,35.0,2,1,12000,12000,,0.10580366211278097,3.0,4.0,RAMP,0.10580366211278099,0.9257820434868336,1,
774,3051,25.0,3,1,12800,12800,,0.17157352566719053,2.0,4.0,SERVICE ROAD,0.17157352566719056,1.072334535419941,1,
775,2497,65.0,1,3,43200,43200,8700,0.18365262563412005,0.15,4.0,Highways,0.18365262563412005,2.984355166554451,1,
776,2495,65.0,1,3,43200,43200,8700,0.143053059394543,0.15,4.0,Highways,0.143053059394543,2.3246122151613235,1,
777,3048,25.0,3,1,12800,12800,,0.7249125480651855,2.0,4.0,SERVICE ROAD,0.7249125480651856,4.53070342540741,1,
778,1152,30.0,4,2,26400,26400,2000,0.45733770728111267,1.5,4.0,,0.45733770728111267,3.430032804608345,1,
779,3049,35.0,2,1,12000,12000,,0.0984416561467307,3.0,4.0,RAMP,0.0984416561467307,0.8613644912838936,1,
780,2484,35.0,2,1,12000,12000,,0.15151964766638618,3.0,4.0,RAMP,0.1515196476663862,1.3257969170808792,1,
781,2491,35.0,2,1,12000,12000,,0.16134758080754963,3.0,4.0,RAMP,0.1613475808075496,1.4117913320660591,1,
782,2488,30.0,4,2,26400,26400,5000,0.07329753786325455,1.5,4.0,,0.07329753786325455,0.5497315339744091,1,
783,2490,65.0,1,3,43200,43200,8700,0.2714072282497699,0.15,4.0,Highways,0.2714072282497699,4.410367459058762,1,
784,3054,35.0,2,1,12000,12000,,0.18805501290730067,3.0,4.0,RAMP,0.18805501290730067,1.645481362938881,1,
785,3047,35.0,2,1,12000,12000,,0.17277726531028748,3.0,4.0,RAMP,0.17277726531028748,1.5118010714650154,1,
786,2482,65.0,1,3,43200,43200,8700,0.40193270719968355,0.15,4.0,Highways,0.40193270719968355,6.531406491994858,1,
787,933,30.0,4,2,26400,26400,8400,0.07249994575977325,1.5,4.0,,0.07249994575977325,0.5437495931982994,1,
788,960,30.0,4,2,26400,26400,500,0.5808796286582947,1.5,4.0,,0.5808796286582947,4.35659721493721,1,
789,2483,30.0,4,2,26400,26400,8400,0.19509293138980865,1.5,4.0,,0.19509293138980865,1.463196985423565,1,
790,959,30.0,4,2,26400,26400,7700,0.5268764495849609,1.5,4.0,,0.5268764495849609,3.951573371887207,1,
791,2489,35.0,2,1,12000,12000,,0.06598598829337529,3.0,4.0,RAMP,0.06598598829337529,0.5773773975670338,1,
792,2486,35.0,2,1,12000,12000,,0.3034204500062125,3.0,4.0,RAMP,0.3034204500062125,2.6549289375543594,1,
793,3052,35.0,2,1,12000,12000,,0.12605019552367075,3.0,4.0,RAMP,0.12605019552367075,1.102939210832119,1,
794,958,30.0,4,2,26400,26400,3200,1.0109349489212036,1.5,4.0,,1.0109349489212036,7.582012116909027,1,
795,2487,65.0,1,3,43200,43200,1391,0.5385642418494592,0.15,4.0,Highways,0.5385642418494592,8.751668930053711,1,
796,3056,25.0,3,1,12800,12800,,1.6950546741485597,2.0,4.0,SERVICE ROAD,1.6950546741485595,10.594091713428497,1,
797,2485,65.0,1,3,43200,43200,1001,0.3844244846930871,0.15,4.0,Highways,0.38442448469308704,6.246897876262665,1,
798,3053,25.0,3,1,12800,12800,,1.4108124732971192,2.0,4.0,SERVICE ROAD,1.4108124732971192,8.817577958106995,1,
799,3064,30.0,5,2,24000,24000,330,0.7033661007881165,2.0,4.0,,0.7033661007881165,5.275245755910873,1,
800,1265,30.0,5,2,24000,24000,8200,1.0168383121490479,2.0,4.0,,1.0168383121490479,7.626287341117859,1,
801,1262,25.0,6,1,10400,10400,800,1.612359094619751,2.0,4.0,,1.612359094619751,10.077244341373444,1,
802,1263,30.0,5,2,24000,24000,6700,0.4996855258941651,2.0,4.0,,0.49968552589416504,3.747641444206238,1,
803,1261,30.0,5,2,24000,24000,6300,0.8997135162353516,2.0,4.0,,0.8997135162353516,6.747851371765137,1,
804,1260,30.0,5,2,24000,24000,6100,0.7512904405593872,2.0,4.0,,0.7512904405593872,5.634678304195404,1,
805,1259,30.0,5,2,24000,24000,5300,1.0568288564682007,2.0,4.0,,1.0568288564682007,7.926216423511505,1,
806,1846,25.0,6,1,10400,10400,4860,0.6022205829620361,2.0,4.0,,0.6022205829620362,3.763878643512726,1,
807,2662,65.0,1,3,43200,43200,40000,0.5452401087834284,0.15,4.0,Highways,0.5452401087834284,8.860151767730713,1,
808,2669,65.0,1,3,43200,43200,40000,0.40867913686312163,0.15,4.0,Highways,0.40867913686312163,6.641035974025726,1,
809,2661,25.0,3,1,12800,12800,,0.5266664028167725,2.0,4.0,SERVICE ROAD,0.5266664028167725,3.291665017604828,1,
810,1845,25.0,6,1,10400,10400,5200,0.10512206554412841,2.0,4.0,,0.10512206554412842,0.6570129096508026,1,
811,1844,25.0,6,1,10400,10400,5010,0.5416865229606629,2.0,4.0,,0.5416865229606629,3.3855407685041428,1,
812,2667,25.0,3,1,12800,12800,,0.15596500039100647,2.0,4.0,SERVICE ROAD,0.15596500039100647,0.9747812524437904,1,
813,2654,25.0,3,1,12800,12800,,0.08367143869400025,2.0,4.0,SERVICE ROAD,0.08367143869400025,0.5229464918375015,1,
814,1842,25.0,6,1,10400,10400,2400,0.4828312754631043,2.0,4.0,,0.4828312754631042,3.0176954716444016,1,
815,1843,25.0,6,1,10400,10400,4120,0.6088791847229004,2.0,4.0,,0.6088791847229004,3.8054949045181274,1,
816,2648,25.0,3,1,12800,12800,,0.15552915930747988,2.0,4.0,SERVICE ROAD,0.15552915930747985,0.9720572456717491,1,
817,2665,25.0,6,1,10400,10400,5200,0.47209947109222405,2.0,4.0,,0.4720994710922241,2.9506216943264008,1,
818,2656,25.0,3,1,12800,12800,,0.6296861171722412,2.0,4.0,SERVICE ROAD,0.6296861171722412,3.9355382323265076,1,
819,2649,25.0,3,1,12800,12800,,0.24213404059410099,2.0,4.0,SERVICE ROAD,0.24213404059410096,1.513337753713131,1,
820,2651,35.0,2,1,12000,12000,,0.3704160281590053,3.0,4.0,RAMP,0.3704160281590053,3.2411402463912964,1,
821,2646,35.0,2,1,12000,12000,,0.23352767739977154,3.0,4.0,RAMP,0.23352767739977157,2.043367177248001,1,
822,2655,35.0,2,1,12000,12000,,0.5430547509874616,3.0,4.0,RAMP,0.5430547509874616,4.751729071140289,1,
823,2580,65.0,1,3,43200,43200,40000,0.25813706104572,0.15,4.0,Highways,0.25813706104572004,4.19472724199295,1,
824,918,30.0,5,2,24000,24000,500,1.9479886293411255,2.0,4.0,,1.9479886293411255,14.609914720058441,1,
825,3079,25.0,3,1,12800,12800,,0.337382698059082,2.0,4.0,SERVICE ROAD,0.33738269805908205,2.1086418628692627,1,
826,941,30.0,5,2,24000,24000,900,0.037750788033008575,2.0,4.0,,0.037750788033008575,0.2831309102475643,1,
827,3088,25.0,3,1,12800,12800,,0.35539262294769286,2.0,4.0,SERVICE ROAD,0.35539262294769286,2.2212038934230804,1,
828,943,30.0,5,2,24000,24000,1300,0.036451034247875214,2.0,4.0,,0.036451034247875214,0.2733827568590641,1,
829,3087,65.0,1,3,43200,43200,7699,0.4188168965853178,0.15,4.0,Highways,0.41881689658531773,6.805774569511414,1,
830,3091,65.0,1,3,43200,43200,7309,0.4800812464493972,0.15,4.0,Highways,0.48008124644939715,7.801320254802704,1,
831,3095,25.0,3,1,12800,12800,,0.342214572429657,2.0,4.0,SERVICE ROAD,0.34221457242965697,2.138841077685356,1,
832,3101,25.0,3,1,12800,12800,,0.5712904930114746,2.0,4.0,SERVICE ROAD,0.5712904930114746,3.5705655813217163,1,
833,3099,35.0,2,1,12000,12000,,0.12980411308152334,3.0,4.0,RAMP,0.12980411308152334,1.1357859894633293,1,
834,3093,30.0,5,2,24000,24000,1300,0.22798612713813782,2.0,4.0,,0.22798612713813782,1.7098959535360336,1,
835,3102,35.0,2,1,12000,12000,,0.1542919533593314,3.0,4.0,RAMP,0.1542919533593314,1.3500545918941498,1,
836,3096,25.0,3,1,12800,12800,,0.5159790515899658,2.0,4.0,SERVICE ROAD,0.5159790515899658,3.2248690724372864,1,
837,3097,25.0,3,1,12800,12800,,0.7532212972640991,2.0,4.0,SERVICE ROAD,0.7532212972640991,4.7076331079006195,1,
838,945,30.0,5,2,24000,24000,300,1.12880277633667,2.0,4.0,,1.12880277633667,8.466020822525024,1,
839,947,30.0,5,2,24000,24000,100,0.505083441734314,2.0,4.0,,0.505083441734314,3.7881258130073547,1,
840,3098,65.0,1,3,43200,43200,7699,0.6020545776073749,0.15,4.0,Highways,0.6020545776073749,9.783386886119843,1,
841,3100,65.0,1,3,43200,43200,7309,0.469206663278433,0.15,4.0,Highways,0.46920666327843297,7.624608278274536,1,
842,2478,35.0,2,1,12000,12000,,0.6329076290130615,3.0,4.0,RAMP,0.6329076290130615,5.537941753864288,1,
843,2476,35.0,2,1,12000,12000,,0.3468699370111738,3.0,4.0,RAMP,0.3468699370111738,3.0351119488477707,1,
844,2481,35.0,2,1,12000,12000,,0.13235048736844743,3.0,4.0,RAMP,0.13235048736844743,1.158066764473915,1,
845,3105,30.0,5,2,24000,24000,500,0.08079829066991806,2.0,4.0,,0.08079829066991806,0.6059871800243855,1,
846,2480,35.0,2,1,12000,12000,,0.14892911911010742,3.0,4.0,RAMP,0.14892911911010742,1.30312979221344,1,
847,978,30.0,4,2,26400,26400,6800,0.7266685962677002,1.5,4.0,,0.7266685962677002,5.4500144720077515,1,
848,979,25.0,6,1,10400,10400,1080,1.2163993835449218,2.0,4.0,,1.2163993835449218,7.602496147155762,1,
849,977,30.0,4,2,26400,26400,6600,1.794236660003662,1.5,4.0,,1.794236660003662,13.456774950027466,1,
850,968,30.0,5,2,24000,24000,600,2.735034704208374,2.0,4.0,,2.735034704208374,20.512760281562805,1,
851,1385,25.0,6,1,10400,10400,4900,0.23678360581398009,2.0,4.0,,0.2367836058139801,1.4798975363373756,1,
852,1388,25.0,6,1,10400,10400,1700,0.4876207709312439,2.0,4.0,,0.4876207709312439,3.0476298183202744,1,
853,1387,25.0,6,1,10400,10400,6700,0.09204272925853729,2.0,4.0,,0.09204272925853729,0.5752670578658581,1,
854,1396,25.0,6,1,10400,10400,5100,0.07379408329725266,2.0,4.0,,0.07379408329725265,0.4612130206078291,1,
855,1386,25.0,6,1,10400,10400,2000,0.28754843473434444,2.0,4.0,,0.2875484347343445,1.797177717089653,1,
856,2300,65.0,1,3,43200,43200,40000,0.36781055193680984,0.15,4.0,Highways,0.36781055193680984,5.97692146897316,1,
857,2311,35.0,2,1,12000,12000,,0.909451961517334,3.0,4.0,RAMP,0.909451961517334,7.957704663276672,1,
858,2307,65.0,1,3,43200,43200,39930,0.338339979831989,0.15,4.0,Highways,0.338339979831989,5.498024672269821,1,
859,2296,35.0,2,1,12000,12000,,0.2268037625721523,3.0,4.0,RAMP,0.22680376257215226,1.9845329225063324,1,
860,2313,65.0,1,3,43200,43200,40000,0.38459229469299316,0.15,4.0,Highways,0.38459229469299316,6.249624788761139,1,
861,2305,35.0,2,1,12000,12000,,0.8908965928213937,3.0,4.0,RAMP,0.8908965928213937,7.795345187187195,1,
862,2306,35.0,2,1,12000,12000,,0.340106121131352,3.0,4.0,RAMP,0.340106121131352,2.97592855989933,1,
863,2310,65.0,1,3,43200,43200,39930,0.07796189876703116,0.15,4.0,Highways,0.07796189876703116,1.2668808549642563,1,
864,1397,25.0,6,1,10400,10400,3600,0.18405797481536865,2.0,4.0,,0.18405797481536865,1.150362342596054,1,
865,1398,25.0,6,1,10400,10400,3510,0.2082851529121399,2.0,4.0,,0.2082851529121399,1.3017822057008743,1,
866,1395,25.0,6,1,10400,10400,1500,0.2913808286190033,2.0,4.0,,0.2913808286190033,1.8211301788687706,1,
867,1394,25.0,6,1,10400,10400,2300,0.22522780895233155,2.0,4.0,,0.22522780895233155,1.4076738059520721,1,
868,2294,65.0,1,3,43200,43200,39930,0.15002266260293814,0.15,4.0,Highways,0.15002266260293814,2.4378682672977448,1,
869,2292,65.0,1,3,43200,43200,39930,0.1519289154272813,0.15,4.0,Highways,0.15192891542728132,2.4688448756933212,1,
870,2284,35.0,2,1,12000,12000,,0.06911803569112505,3.0,4.0,RAMP,0.06911803569112505,0.6047828122973442,1,
871,1400,25.0,6,1,10400,10400,1100,0.3065494537353516,2.0,4.0,,0.3065494537353516,1.9159340858459473,1,
872,2290,25.0,3,1,12800,12800,,0.3166547656059265,2.0,4.0,Connector,0.31665476560592654,1.9790922850370407,1,
873,2288,35.0,2,1,12000,12000,,0.5904459612710136,3.0,4.0,RAMP,0.5904459612710136,5.166402161121368,1,
874,1607,30.0,5,2,24000,24000,1220,0.5297828912734985,2.0,4.0,,0.5297828912734985,3.973371684551239,1,
875,1610,25.0,6,1,10400,10400,1200,0.550269877910614,2.0,4.0,,0.550269877910614,3.4391867369413376,1,
876,1579,30.0,5,2,24000,24000,1450,0.5523096919059753,2.0,4.0,,0.5523096919059753,4.142322689294815,1,
877,1577,30.0,4,2,26400,26400,1480,0.2651654779911041,1.5,4.0,,0.2651654779911041,1.988741084933281,1,
878,1576,25.0,6,1,10400,10400,1070,0.7557750463485717,2.0,4.0,,0.7557750463485717,4.723594039678574,1,
879,1575,30.0,4,2,26400,26400,3090,0.3810923397541046,1.5,4.0,,0.3810923397541046,2.8581925481557846,1,
880,2220,25.0,3,1,12800,12800,,0.6978032112121583,2.0,4.0,SERVICE ROAD,0.6978032112121582,4.361270070075989,1,
881,2223,35.0,2,1,12000,12000,,0.17204566087041584,3.0,4.0,RAMP,0.1720456608704158,1.5053995326161385,1,
882,2226,35.0,2,1,12000,12000,,0.2205776912825448,3.0,4.0,RAMP,0.2205776912825448,1.9300547987222672,1,
883,1574,30.0,4,2,26400,26400,3210,0.5803332328796387,1.5,4.0,,0.5803332328796387,4.35249924659729,1,
884,2222,25.0,3,1,12800,12800,,0.40805500745773315,2.0,4.0,SERVICE ROAD,0.40805500745773315,2.550343796610832,1,
885,2209,30.0,5,2,24000,24000,5200,0.700486958026886,2.0,4.0,,0.700486958026886,5.253652185201645,1,
886,2221,65.0,1,3,43200,43200,40000,0.48500319627615124,0.15,4.0,Highways,0.48500319627615124,7.881301939487457,1,
887,1572,30.0,5,2,24000,24000,5200,0.04729121923446655,2.0,4.0,,0.04729121923446655,0.35468414425849915,1,
